CustomerId,Surname,Gender,Birth Date,City,Country,Salary,CreditScore,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Balance,Exited
15694209,Fanucci,Female,1989-04-14,Nice,France,139390.99,484.0,3.0,2.0,1.0,1,,0
15655875,Thao,Female,1988-07-28,Lyon,France,132436.71,511.0,3.0,2.0,1.0,0,,0
15805704,Murphy,Female,1989-02-18,Nice,France,179705.13,745.0,2.0,4.0,0.0,1,,1
15744789,McConnell,Female,1989-03-13,Madrid,Spain,15796.66,786.0,6.0,1.0,1.0,0,114512.59,0
15799357,Armfield,Male,1986-04-27,Lyon,France,142754.71,727.0,5.0,1.0,0.0,0,136364.46,0
15726153,Fanucci,Male,1990-01-18,Paris,France,2578.43,622.0,5.0,1.0,1.0,1,106260.67,0
15713346,Panina,Male,1997-02-15,Lyon,France,88992.05,794.0,10.0,1.0,1.0,1,146126.75,0
15665053,Nixon,Male,1969-02-01,Barcelona,Spain,32936.44,636.0,4.0,1.0,0.0,1,111284.53,1
15592379,Walker,Female,1979-07-26,Valencia,Spain,39122.58,741.0,9.0,2.0,1.0,0,121056.63,0
15692599,Chiemela,Male,1987-09-14,Paris,France,191092.62,687.0,5.0,1.0,1.0,0,128270.56,0
15620758,Martel,Male,1991-08-03,Madrid,Spain,129149.06,660.0,4.0,2.0,1.0,0,,0
15637428,Briggs,Male,1986-06-19,Marseile,France,13218.6,660.0,7.0,2.0,1.0,0,,0
15808389,Iheatu,Female,1942-12-07,Paris,France,160589.18,617.0,7.0,1.0,1.0,1,,0
15807003,Jennings,Male,1989-11-28,Paris,France,179657.83,762.0,10.0,1.0,1.0,0,191775.65,0
15702912,Ch'en,Female,1986-08-07,Madrid,Spain,44335.54,752.0,2.0,1.0,1.0,0,,1
15590623,Kovalyov,Male,1987-01-01,Seville,Spain,29217.37,561.0,4.0,2.0,1.0,1,85141.79,0
15728078,Yeh,Male,1995-09-30,Lyon,France,43651.49,609.0,10.0,1.0,0.0,1,126392.18,0
15708256,Chien,Male,1993-09-08,Paris,France,159654.0,803.0,3.0,2.0,1.0,0,,0
15582335,Brown,Female,1981-08-25,Marseile,France,17992.94,556.0,9.0,1.0,0.0,0,129860.37,0
15649150,Buddicom,Female,1968-01-10,Marseile,France,141501.45,531.0,5.0,1.0,1.0,0,127642.44,1
15691647,McGregor,Female,1986-01-20,Nice,France,93825.78,411.0,2.0,2.0,1.0,1,,0
15668270,Thompson,Female,1977-11-07,Berlin,Germany,41852.24,587.0,5.0,2.0,1.0,1,125584.17,1
15624820,Ross,Male,1965-02-02,Madrid,Spain,97629.31,683.0,7.0,3.0,0.0,0,50911.21,1
15736254,Ch'ang,Male,1992-05-31,Paris,France,37065.66,654.0,2.0,1.0,1.0,0,91955.61,0
15720814,Warren,Female,1985-07-18,Berlin,Germany,38614.69,670.0,2.0,2.0,0.0,0,84266.44,0
15642997,Uspenskaya,Female,1985-02-03,Paris,France,87816.86,655.0,2.0,1.0,1.0,1,147149.59,0
15693200,King,Female,1985-04-05,Marseile,France,184866.86,752.0,7.0,2.0,1.0,0,,0
15624596,Trentini,Female,1998-01-30,Paris,France,160176.47,534.0,5.0,1.0,0.0,1,104822.45,0
15807167,Konovalova,Male,1979-12-30,Marseile,France,164357.1,635.0,1.0,2.0,0.0,1,146766.72,0
15660301,Dellucci,Male,1951-01-13,Munich,Germany,17818.33,491.0,6.0,2.0,1.0,1,148745.92,0
15593094,Goddard,Male,1994-11-15,Lyon,France,142680.64,516.0,9.0,1.0,1.0,0,,1
15618239,Neumann,Female,1973-05-14,Marseile,France,85081.09,530.0,0.0,1.0,1.0,0,,0
15574137,Ch'in,Male,1986-08-20,Valencia,Spain,176450.19,687.0,3.0,2.0,1.0,1,,0
15614740,Walters,Female,1980-02-03,Paris,France,121967.88,684.0,6.0,2.0,1.0,1,135203.81,0
15574071,Muravyova,Male,1998-11-10,Hamburg,Germany,127187.04,706.0,2.0,2.0,0.0,1,93301.97,0
15671148,Barry,Male,1988-11-20,Munich,Germany,108313.34,490.0,5.0,2.0,0.0,0,96341.0,0
15721921,Woolnough,Male,1977-01-30,Marseile,France,57205.55,796.0,8.0,1.0,1.0,1,165326.2,0
15717995,Keen,Male,1994-01-02,Paris,France,157891.86,849.0,0.0,2.0,0.0,1,,0
15632050,Liebe,Female,1980-11-18,Lyon,France,86927.53,779.0,10.0,1.0,1.0,0,99786.2,0
15647111,White,Female,1999-01-24,Seville,Spain,107753.07,794.0,4.0,1.0,1.0,1,114440.24,0
15759991,Hunter,Male,1985-04-11,Barcelona,Spain,82158.14,748.0,4.0,1.0,1.0,0,141573.55,0
15790204,Myers,Female,1999-08-09,Madrid,Spain,29135.89,663.0,9.0,1.0,1.0,0,,1
15686780,Rogova,Female,1966-08-14,Barcelona,Spain,17095.49,645.0,1.0,1.0,0.0,1,133676.65,0
15640491,Raff,Female,1988-10-21,Paris,France,100447.53,464.0,10.0,2.0,1.0,0,147493.7,0
15783225,Cocci,Male,1967-05-22,Paris,France,83470.4,737.0,9.0,1.0,1.0,0,,1
15734438,Kanayochukwu,Female,1992-02-03,Paris,France,121846.81,590.0,4.0,2.0,1.0,0,,0
15688760,Obialo,Female,1984-04-06,Munich,Germany,129107.59,522.0,3.0,1.0,1.0,1,95022.57,0
15768124,Liu,Female,1987-02-18,Paris,France,54726.43,648.0,3.0,1.0,1.0,0,,0
15661330,Gilbert,Male,1984-10-09,Paris,France,116141.72,754.0,6.0,1.0,1.0,1,,0
15781272,Coles,Male,1971-09-15,Paris,France,124872.42,669.0,4.0,3.0,1.0,1,149713.61,1
15573888,Ponomaryov,Female,1978-12-17,Berlin,Germany,186438.86,648.0,1.0,1.0,0.0,0,107963.38,1
15575858,Bergamaschi,Male,1981-09-13,Paris,France,134281.11,763.0,3.0,2.0,1.0,0,,0
15645937,Guerin,Male,1989-11-26,Barcelona,Spain,91044.47,790.0,3.0,1.0,1.0,0,,0
15702337,Sinclair,Male,1984-03-04,Paris,France,74320.75,581.0,7.0,2.0,1.0,1,,0
15764537,Dominguez,Male,1978-05-31,Marseile,France,9704.66,703.0,8.0,2.0,1.0,0,,0
15619616,Costa,Female,1988-04-03,Paris,France,128600.49,571.0,9.0,2.0,0.0,0,102017.25,0
15585133,Wei,Female,1994-09-09,Valencia,Spain,6468.24,657.0,8.0,2.0,0.0,0,,0
15573971,Mills,Male,1977-09-26,Paris,France,57898.58,737.0,7.0,2.0,0.0,0,,0
15579433,Pugh,Male,1992-08-11,Barcelona,Spain,192120.66,793.0,8.0,2.0,0.0,0,96674.55,0
15777045,Price,Female,1977-01-15,Madrid,Spain,164213.53,783.0,3.0,1.0,1.0,0,81811.71,1
15611580,Wood,Male,1988-08-16,Valencia,Spain,117547.76,751.0,4.0,1.0,1.0,0,79281.61,0
15614778,Robertson,Male,1990-11-09,Paris,France,26149.25,579.0,6.0,2.0,1.0,0,,0
15771750,Sawtell,Female,1985-05-28,Berlin,Germany,9181.66,655.0,10.0,1.0,1.0,0,122314.39,0
15593280,Yuryeva,Male,1978-02-10,Berlin,Germany,166588.76,614.0,8.0,1.0,1.0,1,140733.74,0
15569274,Pisano,Male,1972-02-01,Berlin,Germany,195053.58,678.0,2.0,1.0,1.0,0,116933.11,1
15654408,Kharitonova,Male,1980-12-04,Seville,Spain,85787.31,562.0,5.0,2.0,1.0,0,165445.04,0
15657468,Simmons,Female,1968-09-04,Berlin,Germany,102428.51,711.0,5.0,1.0,1.0,0,123805.03,0
15614213,Muramats,Male,1984-03-20,Paris,France,71175.94,620.0,0.0,1.0,1.0,0,107548.94,0
15589869,Tang,Male,1972-07-02,Paris,France,166440.32,437.0,9.0,2.0,0.0,1,111634.29,0
15693205,Peng,Female,1980-06-29,Berlin,Germany,148848.76,691.0,8.0,3.0,1.0,1,109153.96,1
15797113,Bevan,Female,1987-12-06,Seville,Spain,140286.69,552.0,4.0,2.0,1.0,0,,0
15676958,Zito,Male,1987-10-12,Munich,Germany,104220.5,765.0,5.0,2.0,1.0,1,86055.17,0
15739592,Sokolov,Female,1970-02-27,Munich,Germany,70778.63,707.0,10.0,1.0,0.0,0,98438.23,1
15656263,Teng,Male,1992-06-11,Barcelona,Spain,65868.28,764.0,5.0,2.0,1.0,0,,0
15636872,Amadi,Female,1989-07-16,Nice,France,171482.56,585.0,8.0,2.0,0.0,0,144705.87,0
15589435,Davide,Male,1990-11-24,Paris,France,143204.41,784.0,7.0,2.0,1.0,1,,0
15640464,Parkes,Male,1980-03-30,Paris,France,28427.84,605.0,5.0,1.0,1.0,1,91612.91,0
15723851,Mazzanti,Male,1981-08-16,Madrid,Spain,78387.32,699.0,2.0,1.0,1.0,0,,0
15722122,Findlay,Female,1981-02-27,Lyon,France,161076.92,544.0,7.0,1.0,0.0,1,,0
15696852,Hsu,Female,1989-01-20,Paris,France,54277.45,803.0,9.0,1.0,1.0,1,192122.84,1
15634936,Chukwukadibia,Male,1980-01-20,Paris,France,137180.95,735.0,7.0,1.0,1.0,1,179904.0,0
15575935,Baxter,Male,1962-03-07,Marseile,France,21063.71,673.0,0.0,2.0,0.0,1,178058.06,1
15634491,Kung,Male,1991-08-09,Marseile,France,152210.81,652.0,2.0,2.0,1.0,1,176166.56,0
15628530,Booth,Male,1979-06-11,Paris,France,88890.75,694.0,3.0,2.0,0.0,0,156864.2,0
15678720,Evans,Female,1977-05-14,Paris,France,190534.76,741.0,7.0,2.0,1.0,1,,0
15627999,Kung,Male,1991-09-06,Barcelona,Spain,83090.35,590.0,3.0,2.0,1.0,0,,0
15571244,Tung,Female,1988-02-28,Seville,Spain,141426.78,809.0,3.0,2.0,0.0,1,,0
15739931,Yuan,Male,1987-04-21,Paris,France,51358.66,523.0,2.0,1.0,1.0,1,161588.89,0
15806256,Jackson,Male,1973-10-13,Paris,France,88703.04,540.0,2.0,1.0,1.0,0,109349.29,1
15787258,Ross,Female,1992-09-10,Madrid,Spain,116696.77,596.0,6.0,2.0,1.0,0,,0
15706463,Yang,Female,1985-02-19,Paris,France,7156.09,597.0,9.0,2.0,1.0,1,,0
15691004,Yu,Male,1984-09-29,Madrid,Spain,49161.12,407.0,1.0,1.0,1.0,1,,1
15792228,Onwumelu,Male,1961-01-09,Marseile,France,126743.33,748.0,0.0,1.0,1.0,0,152335.7,1
15733447,Gay,Female,1970-02-17,Paris,France,65390.46,562.0,1.0,1.0,1.0,1,124662.54,1
15679062,Morrison,Female,1974-10-17,Munich,Germany,138835.91,734.0,10.0,2.0,1.0,1,91522.04,0
15594409,Belov,Male,1976-11-19,Marseile,France,36154.66,710.0,1.0,2.0,1.0,1,,0
15613816,Mao,Female,1982-06-12,Barcelona,Spain,59755.14,539.0,6.0,1.0,0.0,1,62052.28,0
15681991,Walsh,Male,1989-02-04,Paris,France,125302.64,542.0,7.0,1.0,1.0,0,107871.72,0
15796074,Bruno,Female,1985-09-13,Marseile,France,94274.72,717.0,2.0,2.0,1.0,0,99472.76,1
15625941,Gray,Female,1971-12-11,Madrid,Spain,102260.16,682.0,10.0,1.0,1.0,1,128039.01,0
15615016,Maurer,Male,1988-06-26,Paris,France,136028.97,515.0,2.0,2.0,1.0,1,,0
15748414,Chiang,Female,1988-05-08,Granada,Spain,110114.38,526.0,8.0,2.0,1.0,0,114634.63,1
15751203,Cattaneo,Male,1995-03-10,Paris,France,100442.22,702.0,5.0,2.0,1.0,1,56738.47,1
15662658,Grieve,Male,1987-02-27,Hamburg,Germany,193597.94,651.0,2.0,2.0,0.0,0,90355.12,0
15574868,Lowell,Male,1985-03-27,Berlin,Germany,1871.25,792.0,5.0,2.0,0.0,0,115725.24,0
15790282,Trentino,Male,1963-11-06,Munich,Germany,42831.11,817.0,3.0,2.0,1.0,1,114327.59,0
15762927,Sung,Female,1985-01-16,Berlin,Germany,182156.86,674.0,6.0,1.0,1.0,0,100762.64,0
15803456,Yen,Female,1981-12-01,Paris,France,151648.66,641.0,9.0,1.0,0.0,0,,1
15771857,Philipp,Male,1982-05-02,Madrid,Spain,146738.83,513.0,7.0,2.0,1.0,1,89039.9,0
15700601,Dynon,Male,1987-11-26,Paris,France,12148.2,561.0,1.0,1.0,1.0,1,78829.53,0
15569670,Alexeyeva,Male,1991-03-20,Munich,Germany,118029.09,627.0,6.0,1.0,1.0,1,112372.96,0
15772341,Hs?eh,Male,1940-09-08,Hamburg,Germany,50783.88,682.0,6.0,1.0,1.0,1,122029.15,0
15661548,Ferri,Female,1992-11-26,Paris,France,129891.66,683.0,0.0,1.0,0.0,0,157829.12,0
15787597,Hsu,Female,1990-09-22,Munich,Germany,9904.63,420.0,1.0,2.0,1.0,1,108377.75,0
15806913,Bishop,Female,1967-04-30,Nice,France,63213.31,670.0,2.0,1.0,1.0,1,95507.12,0
15804862,Toscani,Male,1978-07-18,Berlin,Germany,137565.87,505.0,6.0,1.0,0.0,0,127146.68,0
15792986,T'ao,Male,1997-09-18,Berlin,Germany,17185.95,580.0,1.0,1.0,1.0,0,133811.78,1
15625632,Philip,Male,1985-01-15,Paris,France,143783.46,577.0,3.0,2.0,0.0,1,121092.47,0
15727703,Li Fonti,Male,1987-08-08,Hamburg,Germany,36823.28,773.0,10.0,1.0,0.0,0,126979.75,0
15606273,Rene,Male,1984-02-24,Paris,France,154957.66,616.0,5.0,2.0,0.0,0,144235.73,1
15799652,Daigle,Female,1983-08-29,Paris,France,31892.82,763.0,0.0,2.0,0.0,0,152582.2,0
15715047,Joshua,Male,1978-05-22,Madrid,Spain,191084.4,640.0,9.0,1.0,1.0,0,172478.15,1
15784687,Simmons,Male,1985-02-12,Paris,France,179718.17,592.0,1.0,1.0,0.0,0,126477.42,0
15615322,Jamieson,Male,1978-01-17,Barcelona,Spain,159823.16,528.0,7.0,2.0,1.0,1,97473.87,0
15722072,Hou,Male,1968-03-10,Marseile,France,114110.97,630.0,5.0,1.0,0.0,1,138053.67,0
15646784,Cochran,Female,1990-07-28,Paris,France,60993.23,529.0,2.0,2.0,1.0,1,164003.05,0
15644692,Bibb,Female,1974-08-09,Paris,France,66408.01,546.0,8.0,1.0,1.0,1,,1
15670354,Jen,Female,1959-12-27,Paris,France,136398.9,753.0,6.0,2.0,1.0,1,,0
15716357,Corran,Female,1982-10-01,Valencia,Spain,140709.25,772.0,4.0,2.0,1.0,1,122486.11,0
15786717,He,Male,1985-05-20,Paris,France,8555.73,567.0,1.0,2.0,0.0,0,,0
15771383,Loggia,Female,1976-06-21,Berlin,Germany,,628.0,6.0,1.0,1.0,0,53667.44,0
15649793,Lovely,Male,2001-12-14,Marseile,France,187638.34,658.0,7.0,2.0,0.0,0,,0
15731543,Becker,Male,1963-02-09,Madrid,Spain,3829.13,679.0,9.0,1.0,1.0,1,109327.65,0
15684516,Plascencia,Male,1987-06-11,Madrid,Spain,119357.93,629.0,1.0,1.0,0.0,0,121151.05,0
15677249,Somadina,Male,1979-04-26,Madrid,Spain,192175.52,731.0,9.0,1.0,1.0,1,101043.63,0
15581525,Walker,Male,1988-12-03,Munich,Germany,128841.31,775.0,3.0,2.0,1.0,0,83501.66,0
15628420,Alekseeva,Male,1988-01-31,Palma,Spain,150422.35,660.0,2.0,1.0,0.0,0,80462.24,0
15600478,Watson,Male,1982-06-16,Paris,France,188187.05,752.0,3.0,1.0,1.0,0,,0
15594502,Zotov,Male,1984-02-12,Paris,France,1775.52,655.0,6.0,2.0,1.0,0,109093.41,0
15784361,Williamson,Female,1975-07-16,Madrid,Spain,85086.78,543.0,5.0,1.0,1.0,1,140355.6,0
15767626,Carpenter,Male,1979-06-16,Paris,France,3797.79,811.0,10.0,2.0,1.0,1,,0
15632521,Cattaneo,Male,1976-08-27,Munich,Germany,150856.38,689.0,0.0,2.0,1.0,0,130170.82,0
15665088,Gordon,Female,1979-02-06,Paris,France,90537.47,531.0,2.0,2.0,0.0,1,,0
15652084,Boni,Male,1981-10-13,Paris,France,166370.81,515.0,0.0,1.0,1.0,1,109542.29,0
15574761,Lynch,Female,1980-09-08,Marseile,France,178994.13,466.0,3.0,2.0,1.0,0,33563.95,1
15729515,McCarthy,Male,1985-07-15,Paris,France,195681.43,782.0,1.0,2.0,1.0,1,148795.17,0
15682070,Davies,Male,1957-07-08,Marseile,France,53277.15,611.0,9.0,2.0,1.0,1,,0
15743817,Hargreaves,Male,1981-09-20,Berlin,Germany,172490.78,621.0,8.0,3.0,1.0,0,174126.75,1
15572158,Blackburn,Male,1980-08-28,Madrid,Spain,11819.84,604.0,3.0,1.0,0.0,0,,0
15584477,K?,Female,1986-05-09,Barcelona,Spain,82900.25,655.0,1.0,1.0,1.0,1,106405.03,0
15614893,Meng,Male,1983-09-10,Seville,Spain,82709.8,689.0,2.0,1.0,1.0,1,,0
15665963,Cattaneo,Male,1991-04-20,Barcelona,Spain,180593.45,681.0,2.0,1.0,1.0,1,128393.29,0
15612524,Hunt,Male,1980-12-06,Berlin,Germany,172363.41,643.0,2.0,1.0,1.0,0,127841.52,0
15596962,Owens,Female,1997-09-29,Paris,France,91195.12,617.0,4.0,2.0,1.0,1,137295.19,0
15744942,Steele,Female,1966-04-05,Seville,Spain,108987.25,638.0,2.0,1.0,0.0,1,155828.22,1
15573278,Kennedy,Male,1982-09-25,Paris,France,44265.28,743.0,6.0,2.0,1.0,0,,0
15717056,Pan,Female,1996-10-03,Hamburg,Germany,116613.26,828.0,7.0,1.0,1.0,0,144351.86,0
15795881,Alexander,Male,1986-04-08,Valencia,Spain,148527.56,776.0,8.0,1.0,1.0,1,106365.29,0
15758939,Bray,Male,1986-12-16,Munich,Germany,84239.46,540.0,7.0,1.0,0.0,1,127801.88,0
15792250,Nnabuife,Female,1976-11-04,Berlin,Germany,62002.04,616.0,4.0,1.0,1.0,1,122793.96,0
15740406,Padovesi,Male,1983-09-16,Munich,Germany,46044.48,628.0,10.0,1.0,1.0,0,113525.84,1
15768137,Bray,Female,1998-04-19,Barcelona,Spain,169669.33,667.0,6.0,2.0,0.0,0,136100.69,1
15569120,Lucas,Male,1991-03-11,Marseile,France,156346.84,615.0,7.0,2.0,1.0,1,,0
15723721,Tinline,Male,1991-03-03,Marseile,France,157711.18,543.0,4.0,1.0,1.0,0,140916.81,0
15777122,Esomchi,Female,1990-12-17,Paris,France,89087.4,553.0,4.0,2.0,1.0,1,,0
15742681,Liao,Male,1995-10-17,Munich,Germany,8742.36,554.0,4.0,1.0,1.0,1,121365.39,0
15582090,Iroawuchi,Female,1985-05-15,Valencia,Spain,117038.96,684.0,4.0,1.0,1.0,0,,0
15711254,Retana,Female,1986-03-05,Paris,France,164241.67,452.0,7.0,2.0,1.0,0,,0
15775067,Fang,Male,1974-01-20,Marseile,France,137720.56,606.0,3.0,2.0,0.0,1,93578.68,1
15602851,Ozioma,Male,1981-03-12,Paris,France,106.67,629.0,9.0,1.0,1.0,0,,0
15802857,Robson,Female,1988-02-14,Granada,Spain,1539.21,659.0,8.0,1.0,0.0,1,115409.6,0
15701175,Bruno,Female,1988-02-23,Paris,France,59659.53,493.0,8.0,1.0,1.0,1,90791.69,0
15783019,Price,Female,1959-07-09,Paris,France,173586.63,794.0,9.0,3.0,1.0,0,123681.32,1
15728912,Swanson,Female,1977-05-06,Paris,France,126033.9,554.0,6.0,1.0,1.0,0,92436.86,0
15585580,Chang,Female,1969-09-05,Berlin,Germany,62808.93,796.0,9.0,1.0,1.0,1,167194.36,1
15583480,Morgan,Female,1985-10-18,Paris,France,147007.33,807.0,4.0,2.0,0.0,1,,0
15620341,Nwebube,Male,1977-11-18,Berlin,Germany,196261.64,500.0,9.0,2.0,1.0,0,160838.13,0
15613886,Trevisan,Male,1978-12-26,Barcelona,Spain,44560.17,722.0,1.0,1.0,1.0,0,,1
15792916,Ositadimma,Female,1981-01-30,Madrid,Spain,18917.95,559.0,7.0,1.0,1.0,1,144470.77,0
15710408,Cunningham,Female,1983-08-25,Madrid,Spain,4525.4,584.0,3.0,2.0,1.0,1,,0
15598695,Fields,Female,1953-04-26,Hamburg,Germany,93112.2,834.0,9.0,2.0,0.0,1,130169.27,0
15649354,Johnston,Male,1986-11-22,Seville,Spain,9658.41,754.0,4.0,2.0,1.0,1,,0
15737556,Vasilyev,Male,1978-05-04,Paris,France,182627.25,590.0,7.0,2.0,1.0,1,81076.8,1
15671610,Hooper,Male,1985-05-25,Paris,France,13177.4,740.0,7.0,1.0,1.0,1,,0
15625092,Colombo,Female,1964-10-30,Munich,Germany,43568.31,502.0,3.0,1.0,1.0,0,101465.31,1
15741032,Tsao,Male,1973-01-23,Paris,France,117830.57,733.0,5.0,1.0,0.0,1,,0
15750014,Chikere,Female,1984-06-02,Munich,Germany,117396.25,755.0,0.0,2.0,1.0,1,113865.23,0
15784761,Ballard,Female,1975-05-26,Madrid,Spain,96929.24,554.0,7.0,3.0,0.0,1,87603.35,1
15768359,Akhtar,Male,1985-10-04,Paris,France,36275.94,534.0,4.0,1.0,1.0,0,120037.96,0
15805769,O'Loughlin,Male,1988-09-27,Madrid,Spain,116706.0,656.0,4.0,2.0,1.0,0,,0
15719508,Davis,Male,1972-08-27,Berlin,Germany,168080.53,575.0,7.0,4.0,1.0,1,121205.15,1
15609011,Barry,Male,1974-06-21,Madrid,Spain,25887.89,480.0,8.0,1.0,1.0,0,75408.33,1
15703106,K'ung,Male,1981-05-23,Paris,France,122488.59,575.0,5.0,2.0,1.0,1,,0
15626795,Gorman,Female,1981-04-09,Paris,France,113171.61,672.0,3.0,1.0,1.0,0,,1
15773731,John,Female,1986-04-08,Valencia,Spain,100365.51,758.0,5.0,2.0,0.0,0,,0
15756196,Tsou,Male,1971-09-22,Paris,France,124151.37,682.0,6.0,2.0,0.0,1,121818.84,0
15687903,Okonkwo,Female,1992-10-04,Paris,France,112664.24,501.0,8.0,2.0,1.0,0,,0
15777599,Esposito,Male,1987-12-03,Berlin,Germany,183494.87,746.0,6.0,2.0,1.0,1,141806.0,0
15754577,Boni,Female,1970-10-01,Marseile,France,198810.65,556.0,8.0,1.0,1.0,0,61354.14,1
15584113,Pratt,Female,1968-03-11,Berlin,Germany,131259.6,823.0,4.0,1.0,0.0,1,124954.94,1
15669589,Page,Female,1953-10-21,Munich,Germany,116471.14,491.0,1.0,1.0,0.0,1,95039.12,1
15632793,Wilkinson,Female,1992-10-10,Paris,France,15336.4,638.0,9.0,1.0,1.0,1,103417.74,0
15711130,Tseng,Male,1976-02-19,Paris,France,99593.28,734.0,2.0,2.0,1.0,0,,0
15615254,Clark,Male,1981-04-18,Paris,France,170514.21,555.0,10.0,1.0,1.0,0,43028.77,0
15720583,Finch,Female,1977-12-16,Hamburg,Germany,34265.08,745.0,0.0,1.0,1.0,1,119638.21,1
15780432,Shen,Male,1984-11-09,Paris,France,106977.53,728.0,3.0,2.0,0.0,0,122689.51,1
15673223,Hou,Male,1977-10-08,Paris,France,164287.86,626.0,10.0,2.0,0.0,0,,0
15807989,Wall,Male,1984-01-03,Munich,Germany,25292.53,681.0,8.0,2.0,1.0,1,73179.34,0
15761168,Manna,Female,1983-05-25,Lyon,France,51820.87,478.0,4.0,1.0,1.0,0,171913.87,1
15651272,Reyes,Male,1983-06-04,Marseile,France,81452.29,709.0,5.0,2.0,1.0,1,,0
15812832,Jideofor,Male,1988-08-10,Berlin,Germany,1354.25,562.0,8.0,2.0,1.0,0,92659.2,0
15680517,Sal,Female,1987-10-01,Hamburg,Germany,71379.92,769.0,7.0,1.0,1.0,1,137239.17,1
15750569,Iweobiegbunam,Female,1975-06-19,Hamburg,Germany,154137.33,684.0,3.0,2.0,1.0,0,102955.14,0
15690743,Shao,Female,1960-01-30,Paris,France,64308.49,536.0,8.0,1.0,1.0,1,65190.29,1
15627741,Heath,Female,1992-12-19,Hamburg,Germany,31613.35,631.0,2.0,2.0,1.0,1,96863.52,0
15712121,Chidimma,Male,1987-08-12,Barcelona,Spain,27738.01,657.0,5.0,1.0,1.0,0,154983.98,0
15805429,Murray,Male,1962-05-16,Berlin,Germany,163570.25,699.0,3.0,1.0,0.0,1,106819.65,0
15814923,Sullivan,Male,1983-02-26,Seville,Spain,193878.51,606.0,7.0,1.0,1.0,1,128578.52,0
15589230,Wu,Female,1958-07-14,Marseile,France,147545.65,612.0,2.0,1.0,0.0,1,126473.33,0
15775490,Downie,Female,1983-07-05,Paris,France,195906.59,660.0,5.0,2.0,1.0,0,110570.78,0
15749727,Chukwufumnanya,Male,1971-09-10,Madrid,Spain,178458.86,829.0,7.0,2.0,0.0,1,,0
15619238,Allan,Male,1992-03-16,Seville,Spain,156125.72,567.0,8.0,2.0,1.0,0,,0
15593468,Findlay,Female,1988-07-12,Marseile,France,11159.19,850.0,3.0,2.0,1.0,1,,0
15718454,Ch'eng,Female,1977-03-31,Barcelona,Spain,45738.94,712.0,2.0,2.0,0.0,0,,0
15789498,Miller,Male,1991-03-09,Paris,France,140650.19,562.0,3.0,2.0,0.0,0,111099.79,0
15744691,Tsai,Female,1992-02-08,Paris,France,4733.94,755.0,3.0,3.0,1.0,0,,0
15708289,Graham,Male,1996-01-28,Madrid,Spain,10579.72,793.0,3.0,1.0,0.0,0,100913.57,0
15790412,Norton,Male,1995-05-02,Palma,Spain,179655.87,471.0,8.0,2.0,1.0,1,,0
15741416,Yegorov,Male,1979-03-05,Paris,France,77502.56,707.0,2.0,1.0,1.0,1,16893.59,0
15598894,Holt,Male,1983-06-17,Barcelona,Spain,145759.93,784.0,10.0,1.0,0.0,0,122267.85,0
15663294,Kao,Male,1989-05-10,Lyon,France,56246.72,703.0,1.0,1.0,1.0,1,125685.79,0
15572728,Ross,Male,1985-06-24,Valencia,Spain,151335.24,704.0,8.0,1.0,1.0,0,127397.34,0
15706729,Hsiao,Male,1983-01-16,Paris,France,179833.45,662.0,0.0,1.0,0.0,1,105271.56,0
15674433,Allan,Female,1993-06-17,Hamburg,Germany,191627.85,636.0,2.0,1.0,0.0,0,115265.14,0
15641170,Liang,Male,1985-07-08,Granada,Spain,173016.46,640.0,4.0,1.0,0.0,0,,0
15806284,Briggs,Male,1990-06-12,Madrid,Spain,58469.75,739.0,1.0,2.0,1.0,1,,0
15690958,Cantrell,Male,1998-05-24,Hamburg,Germany,28038.28,767.0,2.0,1.0,0.0,1,139542.82,0
15606386,Wang,Female,1975-05-28,Hamburg,Germany,159576.75,753.0,3.0,3.0,1.0,0,111512.75,1
15682322,Aksenov,Male,1984-02-16,Paris,France,151280.96,714.0,9.0,2.0,0.0,1,148466.93,0
15579915,Glennon,Male,1992-11-21,Paris,France,139953.94,707.0,4.0,2.0,1.0,0,,0
15681928,Yancy,Female,1986-02-21,Marseile,France,105407.79,577.0,4.0,1.0,1.0,0,108155.49,0
15734005,Mazzi,Female,1979-04-11,Paris,France,56865.62,633.0,1.0,2.0,1.0,0,,0
15650432,Liu,Male,1980-10-06,Berlin,Germany,198072.16,849.0,10.0,1.0,1.0,1,84622.13,0
15592578,Nucci,Female,1980-03-17,Madrid,Spain,137791.18,614.0,7.0,2.0,0.0,0,146997.64,0
15671243,Y?,Female,1974-12-19,Lyon,France,103787.28,558.0,9.0,2.0,1.0,0,,0
15775709,Nucci,Female,1994-09-22,Paris,France,30912.89,832.0,10.0,1.0,1.0,0,98590.25,0
15702631,Tang,Female,1995-04-26,Paris,France,78651.55,567.0,2.0,2.0,1.0,1,,0
15602282,Kao,Female,1976-05-13,Hamburg,Germany,123309.57,587.0,8.0,1.0,1.0,1,134980.74,1
15717879,Chen,Female,1942-09-18,Madrid,Spain,174118.93,712.0,5.0,1.0,1.0,1,108078.56,0
15740878,Yao,Female,1992-09-30,Barcelona,Spain,85736.26,655.0,9.0,2.0,0.0,1,,0
15794468,Tsou,Female,1979-11-07,Lyon,France,121138.77,641.0,6.0,2.0,0.0,0,,0
15773277,Barnes,Male,1986-09-29,Paris,France,84199.78,676.0,5.0,2.0,1.0,0,106836.67,0
